Id,chunk_entrada,chunk_saida,status,tokens,timestamp
643183,000001.tar,000001,sucesso,5408,2026-01-08T11:25:46.063178
643217,000001.tar,000001,sucesso,4342,2026-01-08T11:25:46.121465
643216,000001.tar,000001,sucesso,4507,2026-01-08T11:25:46.219103
643188,000001.tar,000001,sucesso,2593,2026-01-08T11:25:46.819541
643193,000001.tar,000001,sucesso,4842,2026-01-08T11:25:47.452726
643186,000001.tar,000001,sucesso,3726,2026-01-08T11:25:47.841889
643219,000001.tar,000001,sucesso,5147,2026-01-08T11:25:47.887307
643119,000001.tar,000001,sucesso,3726,2026-01-08T11:25:47.919088
643191,000001.tar,000001,sucesso,3108,2026-01-08T11:25:48.047003
643197,000001.tar,000001,sucesso,4894,2026-01-08T11:25:48.294277
643211,000001.tar,000001,sucesso,3969,2026-01-08T11:25:48.469049
643192,000001.tar,000001,sucesso,5316,2026-01-08T11:25:48.670862
643187,000001.tar,000001,sucesso,3590,2026-01-08T11:25:49.092950
643118,000001.tar,000001,sucesso,5638,2026-01-08T11:25:49.221828
643215,000001.tar,000001,sucesso,5258,2026-01-08T11:25:49.225330
643121,000001.tar,000001,sucesso,5143,2026-01-08T11:25:49.320236
643122,000001.tar,000001,sucesso,4846,2026-01-08T11:25:49.973178
643218,000001.tar,000001,sucesso,6578,2026-01-08T11:25:51.490494
643196,000001.tar,000001,sucesso,7152,2026-01-08T11:25:51.806628
643195,000001.tar,000001,sucesso,6583,2026-01-08T11:25:52.523302
643214,000001.tar,000001,sucesso,6739,2026-01-08T11:25:53.018771
643190,000001.tar,000001,sucesso,8612,2026-01-08T11:25:53.850920
643198,000001.tar,000001,sucesso,8281,2026-01-08T11:25:54.001961
643120,000001.tar,000001,sucesso,6619,2026-01-08T11:25:54.677747
643123,000001.tar,000001,sucesso,6595,2026-01-08T11:25:56.024240
643239,000001.tar,000001,sucesso,6226,2026-01-08T11:25:56.191655
643212,000001.tar,000001,sucesso,8030,2026-01-08T11:25:57.606648
643248,000001.tar,000001,sucesso,3317,2026-01-08T11:26:00.364788
643242,000001.tar,000001,sucesso,2632,2026-01-08T11:26:01.949466
643241,000001.tar,000001,sucesso,6429,2026-01-08T11:26:02.914348
643240,000001.tar,000001,sucesso,6353,2026-01-08T11:26:03.125580
643243,000001.tar,000001,sucesso,4428,2026-01-08T11:26:03.428412
643221,000001.tar,000001,sucesso,3754,2026-01-08T11:26:04.194107
643222,000001.tar,000001,sucesso,5230,2026-01-08T11:26:04.715940
643247,000001.tar,000001,sucesso,6689,2026-01-08T11:26:04.786543
643189,000001.tar,000001,sucesso,6275,2026-01-08T11:26:05.302911
643250,000001.tar,000001,sucesso,4960,2026-01-08T11:26:05.506409
643249,000001.tar,000001,sucesso,5925,2026-01-08T11:26:05.721821
643223,000001.tar,000001,sucesso,3318,2026-01-08T11:26:05.897425
643213,000001.tar,000001,sucesso,4743,2026-01-08T11:26:06.069910
643245,000001.tar,000001,sucesso,4223,2026-01-08T11:26:06.477967
643220,000001.tar,000001,sucesso,6415,2026-01-08T11:26:06.971233
643251,000001.tar,000001,sucesso,3665,2026-01-08T11:26:06.995947
643244,000001.tar,000001,sucesso,7758,2026-01-08T11:26:07.510785
643246,000001.tar,000001,sucesso,6029,2026-01-08T11:26:08.042964
643194,000001.tar,000001,sucesso,8425,2026-01-08T11:26:08.064328
643224,000001.tar,000001,sucesso,5250,2026-01-08T11:26:08.372518
643225,000001.tar,000001,sucesso,4308,2026-01-08T11:26:08.513232
643229,000001.tar,000001,sucesso,3636,2026-01-08T11:26:09.098648
643238,000001.tar,000001,sucesso,3188,2026-01-08T11:26:10.136003
643265,000001.tar,000001,sucesso,5009,2026-01-08T11:26:10.815311
643252,000001.tar,000001,sucesso,7052,2026-01-08T11:26:10.847534
643256,000001.tar,000001,sucesso,4310,2026-01-08T11:26:11.429732
643228,000001.tar,000001,sucesso,6019,2026-01-08T11:26:11.477244
643257,000001.tar,000001,sucesso,6056,2026-01-08T11:26:11.840116
643264,000001.tar,000001,sucesso,4414,2026-01-08T11:26:12.035441
643263,000001.tar,000001,sucesso,4354,2026-01-08T11:26:12.180445
643260,000001.tar,000001,sucesso,4954,2026-01-08T11:26:12.209598
643269,000001.tar,000001,sucesso,4323,2026-01-08T11:26:12.854618
643236,000001.tar,000001,sucesso,6947,2026-01-08T11:26:12.878110
643227,000001.tar,000001,sucesso,6007,2026-01-08T11:26:13.158541
643259,000001.tar,000001,sucesso,5461,2026-01-08T11:26:13.396049
643254,000001.tar,000001,sucesso,3794,2026-01-08T11:26:13.946805
643272,000001.tar,000001,sucesso,4686,2026-01-08T11:26:14.195866
643270,000001.tar,000001,sucesso,7909,2026-01-08T11:26:14.500006
643268,000001.tar,000001,sucesso,5731,2026-01-08T11:26:15.427118
643267,000001.tar,000001,sucesso,6185,2026-01-08T11:26:15.495980
643274,000001.tar,000001,sucesso,6009,2026-01-08T11:26:15.514988
643226,000001.tar,000001,sucesso,7388,2026-01-08T11:26:15.522947
643271,000001.tar,000001,sucesso,6886,2026-01-08T11:26:16.309476
643255,000001.tar,000001,sucesso,5680,2026-01-08T11:26:16.614108
643280,000001.tar,000001,sucesso,2903,2026-01-08T11:26:17.050556
643282,000001.tar,000001,sucesso,3157,2026-01-08T11:26:17.814331
643276,000001.tar,000001,sucesso,9781,2026-01-08T11:26:18.070892
643275,000001.tar,000001,sucesso,6961,2026-01-08T11:26:18.419715
643279,000001.tar,000001,sucesso,5004,2026-01-08T11:26:18.791510
643258,000001.tar,000001,sucesso,8354,2026-01-08T11:26:20.007771
643281,000001.tar,000001,sucesso,7318,2026-01-08T11:26:20.970723
643266,000001.tar,000001,sucesso,7833,2026-01-08T11:26:21.361792
643289,000001.tar,000001,sucesso,4619,2026-01-08T11:26:21.655094
643290,000001.tar,000001,sucesso,3722,2026-01-08T11:26:21.670744
643291,000001.tar,000001,sucesso,3965,2026-01-08T11:26:22.307241
643237,000001.tar,000001,sucesso,10212,2026-01-08T11:26:22.522266
643277,000001.tar,000001,sucesso,10519,2026-01-08T11:26:22.566467
643295,000001.tar,000001,sucesso,4025,2026-01-08T11:26:22.999026
643294,000001.tar,000001,sucesso,4788,2026-01-08T11:26:23.055919
643293,000001.tar,000001,sucesso,6306,2026-01-08T11:26:23.198577
643299,000001.tar,000001,sucesso,2956,2026-01-08T11:26:23.210858
643278,000001.tar,000001,sucesso,8381,2026-01-08T11:26:23.763450
643253,000001.tar,000001,sucesso,10926,2026-01-08T11:26:23.860868
643231,000001.tar,000001,sucesso,4013,2026-01-08T11:26:24.399855
643285,000001.tar,000001,sucesso,3456,2026-01-08T11:26:24.478083
643298,000001.tar,000001,sucesso,3751,2026-01-08T11:26:24.485706
643235,000001.tar,000001,sucesso,5091,2026-01-08T11:26:24.748095
643292,000001.tar,000001,sucesso,5417,2026-01-08T11:26:24.895951
643287,000001.tar,000001,sucesso,3160,2026-01-08T11:26:25.145855
643297,000001.tar,000001,sucesso,4991,2026-01-08T11:26:25.225428
643301,000001.tar,000001,sucesso,3759,2026-01-08T11:26:25.392649
643232,000001.tar,000001,sucesso,4371,2026-01-08T11:26:25.659427
643288,000001.tar,000001,sucesso,3486,2026-01-08T11:26:25.972671
643284,000001.tar,000001,sucesso,4291,2026-01-08T11:26:26.120319
643300,000001.tar,000001,sucesso,4747,2026-01-08T11:26:26.422459
643286,000001.tar,000001,sucesso,4340,2026-01-08T11:26:26.702980
643283,000001.tar,000001,sucesso,4567,2026-01-08T11:26:26.764076
643296,000001.tar,000001,sucesso,6843,2026-01-08T11:26:27.161412
643230,000001.tar,000001,sucesso,6662,2026-01-08T11:26:27.623290
