Id,chunk_entrada,chunk_saida,status,tokens,timestamp
833186,000001.tar,000001,sucesso,29693,2026-01-08T16:12:17.688602
833187,000001.tar,000001,sucesso,28682,2026-01-08T16:12:17.688606
833189,000001.tar,000001,sucesso,27952,2026-01-08T16:12:17.688609
833190,000001.tar,000001,sucesso,32640,2026-01-08T16:12:17.688612
833191,000001.tar,000001,sucesso,41928,2026-01-08T16:12:17.688615
833192,000001.tar,000001,sucesso,37300,2026-01-08T16:12:17.688619
833193,000001.tar,000001,sucesso,41754,2026-01-08T16:12:17.688622
833194,000001.tar,000001,sucesso,26475,2026-01-08T16:12:17.688625
833195,000001.tar,000001,sucesso,47754,2026-01-08T16:12:17.688629
833196,000001.tar,000001,sucesso,32734,2026-01-08T16:12:17.688632
833197,000001.tar,000001,sucesso,35362,2026-01-08T16:12:17.688636
833198,000001.tar,000001,sucesso,32298,2026-01-08T16:12:17.688639
833199,000001.tar,000001,sucesso,29602,2026-01-08T16:12:17.688643
833200,000001.tar,000001,sucesso,35204,2026-01-08T16:12:17.688647
833201,000001.tar,000001,sucesso,32186,2026-01-08T16:12:17.688650
833202,000001.tar,000001,sucesso,26239,2026-01-08T16:12:17.688654
833203,000001.tar,000001,sucesso,37728,2026-01-08T16:12:17.688660
833204,000001.tar,000001,sucesso,28080,2026-01-08T16:12:17.688664
833205,000001.tar,000001,sucesso,27192,2026-01-08T16:12:17.688667
833206,000001.tar,000001,sucesso,27829,2026-01-08T16:12:17.688671
833207,000001.tar,000001,sucesso,31711,2026-01-08T16:12:17.688674
833208,000001.tar,000001,sucesso,34441,2026-01-08T16:12:17.688678
833209,000001.tar,000001,sucesso,36073,2026-01-08T16:12:17.688682
833210,000001.tar,000001,sucesso,27501,2026-01-08T16:12:17.688686
833211,000001.tar,000001,sucesso,36211,2026-01-08T16:12:17.688690
833212,000001.tar,000001,sucesso,29470,2026-01-08T16:12:17.688693
833213,000001.tar,000001,sucesso,33712,2026-01-08T16:12:17.688697
833214,000001.tar,000001,sucesso,30289,2026-01-08T16:12:17.688700
833215,000001.tar,000001,sucesso,23776,2026-01-08T16:12:17.688704
833216,000001.tar,000001,sucesso,31966,2026-01-08T16:12:17.688709
833217,000001.tar,000001,sucesso,39473,2026-01-08T16:12:17.688714
833218,000001.tar,000001,sucesso,34510,2026-01-08T16:12:17.688718
833219,000001.tar,000001,sucesso,34188,2026-01-08T16:12:17.688722
833220,000001.tar,000001,sucesso,27868,2026-01-08T16:12:17.688725
833221,000001.tar,000001,sucesso,44609,2026-01-08T16:12:17.688730
833222,000001.tar,000001,sucesso,31940,2026-01-08T16:12:17.688734
833223,000001.tar,000001,sucesso,23061,2026-01-08T16:12:17.688738
833224,000001.tar,000001,sucesso,32033,2026-01-08T16:12:17.688742
833225,000001.tar,000001,sucesso,33044,2026-01-08T16:12:17.688746
833226,000001.tar,000001,sucesso,40372,2026-01-08T16:12:17.688750
833227,000001.tar,000001,sucesso,30556,2026-01-08T16:12:17.688753
833228,000001.tar,000001,sucesso,29129,2026-01-08T16:12:17.688757
833229,000001.tar,000001,sucesso,34992,2026-01-08T16:12:17.688760
833230,000001.tar,000001,sucesso,30517,2026-01-08T16:12:17.688764
833231,000001.tar,000001,sucesso,35777,2026-01-08T16:12:17.688767
833232,000001.tar,000001,sucesso,35268,2026-01-08T16:12:17.688771
833233,000001.tar,000001,sucesso,36603,2026-01-08T16:12:17.688775
833234,000001.tar,000001,sucesso,38653,2026-01-08T16:12:17.688779
833235,000001.tar,000001,sucesso,35858,2026-01-08T16:12:17.688782
833236,000001.tar,000001,sucesso,31617,2026-01-08T16:12:17.688786
833237,000001.tar,000001,sucesso,39707,2026-01-08T16:12:17.688790
833242,000001.tar,000001,sucesso,31151,2026-01-08T16:12:17.688794
833243,000001.tar,000001,sucesso,36017,2026-01-08T16:12:17.688798
833246,000001.tar,000001,sucesso,40956,2026-01-08T16:12:17.688802
833248,000001.tar,000001,sucesso,29561,2026-01-08T16:12:17.688805
833252,000001.tar,000001,sucesso,30502,2026-01-08T16:12:17.688808
833255,000001.tar,000001,sucesso,33748,2026-01-08T16:12:17.688812
833256,000001.tar,000001,sucesso,30769,2026-01-08T16:12:17.688816
833257,000001.tar,000001,sucesso,27276,2026-01-08T16:12:17.688819
833258,000001.tar,000001,sucesso,42060,2026-01-08T16:12:17.688822
833259,000001.tar,000001,sucesso,35330,2026-01-08T16:12:17.688826
833260,000001.tar,000001,sucesso,27581,2026-01-08T16:12:17.688829
833261,000001.tar,000001,sucesso,46461,2026-01-08T16:12:17.688832
833263,000001.tar,000001,sucesso,32930,2026-01-08T16:12:17.688835
833265,000001.tar,000001,sucesso,39139,2026-01-08T16:12:17.688839
833266,000001.tar,000001,sucesso,33938,2026-01-08T16:12:17.688842
833267,000001.tar,000001,sucesso,37112,2026-01-08T16:12:17.688845
833268,000001.tar,000001,sucesso,36963,2026-01-08T16:12:17.688849
833269,000001.tar,000001,sucesso,28768,2026-01-08T16:12:17.688852
833270,000001.tar,000001,sucesso,37161,2026-01-08T16:12:17.688856
833271,000001.tar,000001,sucesso,33053,2026-01-08T16:12:17.688861
833272,000001.tar,000001,sucesso,55876,2026-01-08T16:12:17.688865
833273,000001.tar,000001,sucesso,31241,2026-01-08T16:12:17.688869
833274,000001.tar,000001,sucesso,36141,2026-01-08T16:12:17.688872
833275,000001.tar,000001,sucesso,35828,2026-01-08T16:12:17.688877
833276,000001.tar,000001,sucesso,32717,2026-01-08T16:12:17.688881
833277,000001.tar,000001,sucesso,26561,2026-01-08T16:12:17.688885
833278,000001.tar,000001,sucesso,28357,2026-01-08T16:12:17.688889
833279,000001.tar,000001,sucesso,44248,2026-01-08T16:12:17.688893
833280,000001.tar,000001,sucesso,27927,2026-01-08T16:12:17.688896
833281,000001.tar,000001,sucesso,32635,2026-01-08T16:12:17.688899
833282,000001.tar,000001,sucesso,40191,2026-01-08T16:12:17.688903
833283,000001.tar,000001,sucesso,29776,2026-01-08T16:12:17.688907
833284,000001.tar,000001,sucesso,37012,2026-01-08T16:12:17.688911
833285,000001.tar,000001,sucesso,38071,2026-01-08T16:12:17.688916
833286,000001.tar,000001,sucesso,40835,2026-01-08T16:12:17.688919
833287,000001.tar,000001,sucesso,37979,2026-01-08T16:12:17.688923
833288,000001.tar,000001,sucesso,29056,2026-01-08T16:12:17.688926
833289,000001.tar,000001,sucesso,36663,2026-01-08T16:12:17.688931
833290,000001.tar,000001,sucesso,36417,2026-01-08T16:12:17.688936
833291,000001.tar,000001,sucesso,25903,2026-01-08T16:12:17.688939
833292,000001.tar,000001,sucesso,44850,2026-01-08T16:12:17.688943
833293,000001.tar,000001,sucesso,35194,2026-01-08T16:12:17.688947
833294,000001.tar,000001,sucesso,34137,2026-01-08T16:12:17.688951
833295,000001.tar,000001,sucesso,36290,2026-01-08T16:12:17.688955
833296,000001.tar,000001,sucesso,36599,2026-01-08T16:12:17.688959
833297,000001.tar,000001,sucesso,34598,2026-01-08T16:12:17.688962
833298,000001.tar,000001,sucesso,34010,2026-01-08T16:12:17.688966
833299,000001.tar,000001,sucesso,36178,2026-01-08T16:12:17.688970
833300,000001.tar,000001,sucesso,37094,2026-01-08T16:12:17.688974
833301,000001.tar,000001,sucesso,34115,2026-01-08T16:12:17.688978
833302,000001.tar,000001,sucesso,30116,2026-01-08T16:12:17.688981
833303,000001.tar,000001,sucesso,40803,2026-01-08T16:12:17.688984
833304,000001.tar,000001,sucesso,32748,2026-01-08T16:12:17.688988
833305,000001.tar,000001,sucesso,41217,2026-01-08T16:12:17.688992
833306,000001.tar,000001,sucesso,41611,2026-01-08T16:12:17.688996
833307,000001.tar,000001,sucesso,32558,2026-01-08T16:12:17.689000
833308,000001.tar,000001,sucesso,32889,2026-01-08T16:12:17.689003
833309,000001.tar,000001,sucesso,30547,2026-01-08T16:12:17.689007
833310,000001.tar,000001,sucesso,38050,2026-01-08T16:12:17.689010
833311,000001.tar,000001,sucesso,32843,2026-01-08T16:12:17.689013
833312,000001.tar,000001,sucesso,43466,2026-01-08T16:12:17.689017
833313,000001.tar,000001,sucesso,46819,2026-01-08T16:12:17.689021
833314,000001.tar,000001,sucesso,30267,2026-01-08T16:12:17.689025
833315,000001.tar,000001,sucesso,38306,2026-01-08T16:12:17.689029
833316,000001.tar,000001,sucesso,41023,2026-01-08T16:12:17.689032
833317,000001.tar,000001,sucesso,32643,2026-01-08T16:12:17.689037
833318,000001.tar,000001,sucesso,38096,2026-01-08T16:12:17.689040
833319,000001.tar,000001,sucesso,34044,2026-01-08T16:12:17.689044
833320,000001.tar,000001,sucesso,32917,2026-01-08T16:12:17.689047
833321,000001.tar,000001,sucesso,33545,2026-01-08T16:12:17.689051
833322,000001.tar,000001,sucesso,32176,2026-01-08T16:12:17.689055
833323,000001.tar,000001,sucesso,36895,2026-01-08T16:12:17.689059
833324,000001.tar,000001,sucesso,33350,2026-01-08T16:12:17.689062
833325,000001.tar,000001,sucesso,36993,2026-01-08T16:12:17.689067
833326,000001.tar,000001,sucesso,32929,2026-01-08T16:12:17.689072
833327,000001.tar,000001,sucesso,32408,2026-01-08T16:12:17.689076
833328,000001.tar,000001,sucesso,29378,2026-01-08T16:12:17.689079
833329,000001.tar,000001,sucesso,31168,2026-01-08T16:12:17.689083
833330,000001.tar,000001,sucesso,36462,2026-01-08T16:12:17.689087
833331,000001.tar,000001,sucesso,30400,2026-01-08T16:12:17.689090
833332,000001.tar,000001,sucesso,30088,2026-01-08T16:12:17.689094
833333,000001.tar,000001,sucesso,30483,2026-01-08T16:12:17.689097
833334,000001.tar,000001,sucesso,34514,2026-01-08T16:12:17.689102
833335,000001.tar,000001,sucesso,30282,2026-01-08T16:12:17.689106
833336,000001.tar,000001,sucesso,27478,2026-01-08T16:12:17.689110
833337,000001.tar,000001,falha,0,2026-01-08T16:12:17.689183
833338,000001.tar,000001,sucesso,29516,2026-01-08T16:12:17.689186
833339,000001.tar,000001,sucesso,34086,2026-01-08T16:12:17.689191
833340,000001.tar,000001,sucesso,37984,2026-01-08T16:12:17.689195
833341,000001.tar,000001,sucesso,34222,2026-01-08T16:12:17.689199
833342,000001.tar,000001,sucesso,37399,2026-01-08T16:12:17.689203
833343,000001.tar,000001,sucesso,33026,2026-01-08T16:12:17.689207
833344,000001.tar,000001,sucesso,36888,2026-01-08T16:12:17.689210
833345,000001.tar,000001,sucesso,32529,2026-01-08T16:12:17.689214
833346,000001.tar,000001,sucesso,30989,2026-01-08T16:12:17.689218
833347,000001.tar,000001,sucesso,26797,2026-01-08T16:12:17.689222
833348,000001.tar,000001,sucesso,33513,2026-01-08T16:12:17.689226
833349,000001.tar,000001,sucesso,36747,2026-01-08T16:12:17.689229
833350,000001.tar,000001,sucesso,28947,2026-01-08T16:12:17.689233
833351,000001.tar,000001,sucesso,30535,2026-01-08T16:12:17.689237
833352,000001.tar,000001,sucesso,36168,2026-01-08T16:12:17.689240
833353,000001.tar,000001,sucesso,35123,2026-01-08T16:12:17.689244
833354,000001.tar,000001,sucesso,25020,2026-01-08T16:12:17.689249
833355,000001.tar,000001,sucesso,36711,2026-01-08T16:12:17.689252
833356,000001.tar,000001,sucesso,27773,2026-01-08T16:12:17.689256
833357,000001.tar,000001,sucesso,28904,2026-01-08T16:12:17.689259
833358,000001.tar,000001,sucesso,38646,2026-01-08T16:12:17.689262
833359,000001.tar,000001,sucesso,34967,2026-01-08T16:12:17.689266
833360,000001.tar,000001,sucesso,34724,2026-01-08T16:12:17.689316
833361,000001.tar,000001,sucesso,31284,2026-01-08T16:12:17.689320
833362,000001.tar,000001,sucesso,32361,2026-01-08T16:12:17.689323
833363,000001.tar,000001,sucesso,31578,2026-01-08T16:12:17.689327
833364,000001.tar,000001,sucesso,27284,2026-01-08T16:12:17.689333
833365,000001.tar,000001,sucesso,34101,2026-01-08T16:12:17.689336
833366,000001.tar,000001,sucesso,37805,2026-01-08T16:12:17.689339
833367,000001.tar,000001,sucesso,25441,2026-01-08T16:12:17.689343
833368,000001.tar,000001,sucesso,32852,2026-01-08T16:12:17.689346
833369,000001.tar,000001,sucesso,36209,2026-01-08T16:12:17.689350
833370,000001.tar,000001,sucesso,33821,2026-01-08T16:12:17.689353
833372,000001.tar,000001,sucesso,35936,2026-01-08T16:12:17.689356
833376,000001.tar,000001,sucesso,26133,2026-01-08T16:12:17.689360
833377,000001.tar,000001,sucesso,32925,2026-01-08T16:12:17.689363
833378,000001.tar,000001,sucesso,46898,2026-01-08T16:12:17.689367
833379,000001.tar,000001,sucesso,35787,2026-01-08T16:12:17.689371
833380,000001.tar,000001,sucesso,35627,2026-01-08T16:12:17.689375
833381,000001.tar,000001,sucesso,24379,2026-01-08T16:12:17.689379
833382,000001.tar,000001,sucesso,26100,2026-01-08T16:12:17.689382
833383,000001.tar,000001,sucesso,38905,2026-01-08T16:12:17.689385
833384,000001.tar,000001,sucesso,33417,2026-01-08T16:12:17.689389
833385,000001.tar,000001,sucesso,42727,2026-01-08T16:12:17.689392
833386,000001.tar,000001,sucesso,33755,2026-01-08T16:12:17.689396
833387,000001.tar,000001,sucesso,38471,2026-01-08T16:12:17.689399
833388,000001.tar,000001,sucesso,25258,2026-01-08T16:12:17.689403
833389,000001.tar,000001,sucesso,40499,2026-01-08T16:12:17.689406
833390,000001.tar,000001,sucesso,29891,2026-01-08T16:12:17.689415
833391,000001.tar,000001,sucesso,30071,2026-01-08T16:12:17.689419
833392,000001.tar,000001,sucesso,43276,2026-01-08T16:12:17.689423
833393,000001.tar,000001,sucesso,43759,2026-01-08T16:12:17.689426
833394,000001.tar,000001,sucesso,34041,2026-01-08T16:12:17.689430
833395,000001.tar,000001,sucesso,31516,2026-01-08T16:12:17.689434
833396,000001.tar,000001,sucesso,30296,2026-01-08T16:12:17.689441
833397,000001.tar,000001,sucesso,32309,2026-01-08T16:12:17.689446
833398,000001.tar,000001,sucesso,29993,2026-01-08T16:12:17.689449
833399,000001.tar,000001,sucesso,35743,2026-01-08T16:12:17.689453
833400,000001.tar,000001,sucesso,33773,2026-01-08T16:12:17.689457
833401,000001.tar,000001,sucesso,24374,2026-01-08T16:12:17.689461
833402,000001.tar,000001,sucesso,29339,2026-01-08T16:12:17.689466
833403,000001.tar,000001,sucesso,28940,2026-01-08T16:12:17.689469
833404,000001.tar,000001,sucesso,43945,2026-01-08T16:12:17.689473
833405,000001.tar,000001,sucesso,38510,2026-01-08T16:12:17.689476
833406,000001.tar,000001,sucesso,29734,2026-01-08T16:12:17.689481
833407,000001.tar,000001,sucesso,35199,2026-01-08T16:12:17.689485
833408,000001.tar,000001,sucesso,33017,2026-01-08T16:12:17.689488
833409,000001.tar,000001,sucesso,44472,2026-01-08T16:12:17.689493
833410,000001.tar,000001,sucesso,40797,2026-01-08T16:12:17.689497
833411,000001.tar,000001,sucesso,31656,2026-01-08T16:12:17.689500
833412,000001.tar,000001,sucesso,35675,2026-01-08T16:12:17.689503
833413,000001.tar,000001,sucesso,28321,2026-01-08T16:12:17.689507
833414,000001.tar,000001,sucesso,28859,2026-01-08T16:12:17.689510
833415,000001.tar,000001,sucesso,39997,2026-01-08T16:12:17.689514
833416,000001.tar,000001,sucesso,38317,2026-01-08T16:12:17.689518
833417,000001.tar,000001,sucesso,30444,2026-01-08T16:12:17.689522
833418,000001.tar,000001,sucesso,30423,2026-01-08T16:12:17.689526
833419,000001.tar,000001,sucesso,30956,2026-01-08T16:12:17.689529
833420,000001.tar,000001,sucesso,28862,2026-01-08T16:12:17.689532
833421,000001.tar,000001,sucesso,33866,2026-01-08T16:12:17.689536
833422,000001.tar,000001,sucesso,33785,2026-01-08T16:12:17.689539
833423,000001.tar,000001,sucesso,40416,2026-01-08T16:12:17.689543
833424,000001.tar,000001,sucesso,30949,2026-01-08T16:12:17.689547
833425,000001.tar,000001,sucesso,35491,2026-01-08T16:12:17.689551
833426,000001.tar,000001,sucesso,26172,2026-01-08T16:12:17.689554
833427,000001.tar,000001,sucesso,36666,2026-01-08T16:12:17.689558
833428,000001.tar,000001,sucesso,27646,2026-01-08T16:12:17.689562
833429,000001.tar,000001,sucesso,29208,2026-01-08T16:12:17.689565
833430,000001.tar,000001,sucesso,24828,2026-01-08T16:12:17.689569
833431,000001.tar,000001,sucesso,29394,2026-01-08T16:12:17.689572
833432,000001.tar,000001,sucesso,33463,2026-01-08T16:12:17.689576
833433,000001.tar,000001,sucesso,34676,2026-01-08T16:12:17.689580
833434,000001.tar,000001,sucesso,33397,2026-01-08T16:12:17.689583
833435,000001.tar,000001,sucesso,32262,2026-01-08T16:12:17.689587
833436,000001.tar,000001,sucesso,35028,2026-01-08T16:12:17.689590
833437,000001.tar,000001,sucesso,28349,2026-01-08T16:12:17.689595
833438,000001.tar,000001,sucesso,37567,2026-01-08T16:12:17.689599
833439,000001.tar,000001,sucesso,21489,2026-01-08T16:12:17.689603
833440,000001.tar,000001,sucesso,38283,2026-01-08T16:12:17.689607
833441,000001.tar,000001,sucesso,28867,2026-01-08T16:12:17.689611
833442,000001.tar,000001,sucesso,39194,2026-01-08T16:12:17.689616
833443,000001.tar,000001,sucesso,36043,2026-01-08T16:12:17.689619
833444,000001.tar,000001,sucesso,45239,2026-01-08T16:12:17.689623
833445,000001.tar,000001,sucesso,32504,2026-01-08T16:12:17.689627
833446,000001.tar,000001,sucesso,38281,2026-01-08T16:12:17.689931
833447,000001.tar,000001,sucesso,27934,2026-01-08T16:12:17.689935
833448,000001.tar,000001,sucesso,40967,2026-01-08T16:12:17.689939
833449,000001.tar,000001,sucesso,40812,2026-01-08T16:12:17.689942
833450,000001.tar,000001,sucesso,37345,2026-01-08T16:12:17.689947
833451,000001.tar,000001,sucesso,30200,2026-01-08T16:12:17.689950
833452,000001.tar,000001,sucesso,35855,2026-01-08T16:12:17.689954
833453,000001.tar,000001,sucesso,34849,2026-01-08T16:12:17.689957
833454,000001.tar,000001,sucesso,29912,2026-01-08T16:12:17.689961
833455,000001.tar,000001,sucesso,33547,2026-01-08T16:12:17.689964
833456,000001.tar,000001,sucesso,33248,2026-01-08T16:12:17.689968
833457,000001.tar,000001,sucesso,27882,2026-01-08T16:12:17.689972
833458,000001.tar,000001,sucesso,36411,2026-01-08T16:12:17.689975
833459,000001.tar,000001,sucesso,37835,2026-01-08T16:12:17.689979
833460,000001.tar,000001,sucesso,25749,2026-01-08T16:12:17.689983
833461,000001.tar,000001,sucesso,28131,2026-01-08T16:12:17.689986
833462,000001.tar,000001,sucesso,25014,2026-01-08T16:12:17.689990
833463,000001.tar,000001,sucesso,32764,2026-01-08T16:12:17.689993
833464,000001.tar,000001,sucesso,32076,2026-01-08T16:12:17.689998
833465,000001.tar,000001,sucesso,31279,2026-01-08T16:12:17.690002
833466,000001.tar,000001,sucesso,43088,2026-01-08T16:12:17.690005
833467,000001.tar,000001,sucesso,29070,2026-01-08T16:12:17.690008
833468,000001.tar,000001,sucesso,30824,2026-01-08T16:12:17.690012
833469,000001.tar,000001,sucesso,31816,2026-01-08T16:12:17.690016
833470,000001.tar,000001,sucesso,30798,2026-01-08T16:12:17.690020
833471,000001.tar,000001,sucesso,29710,2026-01-08T16:12:17.690024
833472,000001.tar,000001,sucesso,48577,2026-01-08T16:12:17.690030
833473,000001.tar,000001,sucesso,29779,2026-01-08T16:12:17.690033
833474,000001.tar,000001,sucesso,36484,2026-01-08T16:12:17.690037
