Id,chunk_entrada,chunk_saida,status,tokens,timestamp
33991,000034.tar,000034,falha,0,2026-01-07T19:13:37.997517
33992,000034.tar,000034,falha,0,2026-01-07T19:13:38.059923
33993,000034.tar,000034,falha,0,2026-01-07T19:13:38.377951
33994,000034.tar,000034,falha,0,2026-01-07T19:13:38.695811
33995,000034.tar,000034,falha,0,2026-01-07T19:13:39.321759
33996,000034.tar,000034,falha,0,2026-01-07T19:13:39.555866
33998,000034.tar,000034,falha,0,2026-01-07T19:13:53.359682
33997,000034.tar,000034,falha,0,2026-01-07T19:13:53.362960
33999,000034.tar,000034,falha,0,2026-01-07T19:13:53.654376
34000,000034.tar,000034,falha,0,2026-01-07T19:13:53.964880
34002,000035.tar,000035,falha,0,2026-01-07T19:14:23.747024
34001,000035.tar,000035,falha,0,2026-01-07T19:14:23.749622
34003,000035.tar,000035,falha,0,2026-01-07T19:14:23.765733
34004,000035.tar,000035,falha,0,2026-01-07T19:14:23.768888
34005,000035.tar,000035,falha,0,2026-01-07T19:14:23.806099
34006,000035.tar,000035,falha,0,2026-01-07T19:14:23.816791
34010,000035.tar,000035,falha,0,2026-01-07T19:14:39.032971
34009,000035.tar,000035,falha,0,2026-01-07T19:14:39.045470
34008,000035.tar,000035,falha,0,2026-01-07T19:14:39.057835
34007,000035.tar,000035,falha,0,2026-01-07T19:14:39.077187
34011,000035.tar,000035,falha,0,2026-01-07T19:14:39.101624
34012,000035.tar,000035,falha,0,2026-01-07T19:14:39.120474
34014,000035.tar,000035,falha,0,2026-01-07T19:14:54.326014
34013,000035.tar,000035,falha,0,2026-01-07T19:14:54.336503
34015,000035.tar,000035,falha,0,2026-01-07T19:14:54.369855
34018,000035.tar,000035,falha,0,2026-01-07T19:14:54.394717
34017,000035.tar,000035,falha,0,2026-01-07T19:14:54.398175
34016,000035.tar,000035,falha,0,2026-01-07T19:14:54.426387
34021,000035.tar,000035,falha,0,2026-01-07T19:15:09.643103
34019,000035.tar,000035,falha,0,2026-01-07T19:15:09.651610
34023,000035.tar,000035,falha,0,2026-01-07T19:15:09.668488
34022,000035.tar,000035,falha,0,2026-01-07T19:15:09.676370
34020,000035.tar,000035,falha,0,2026-01-07T19:15:09.682041
34024,000035.tar,000035,falha,0,2026-01-07T19:15:09.690728
34028,000035.tar,000035,falha,0,2026-01-07T19:15:24.942068
34026,000035.tar,000035,falha,0,2026-01-07T19:15:24.949496
34027,000035.tar,000035,falha,0,2026-01-07T19:15:24.957781
34029,000035.tar,000035,falha,0,2026-01-07T19:15:25.001755
34025,000035.tar,000035,falha,0,2026-01-07T19:15:25.012431
34030,000035.tar,000035,falha,0,2026-01-07T19:15:25.044238
34031,000035.tar,000035,falha,0,2026-01-07T19:15:40.209606
34032,000035.tar,000035,falha,0,2026-01-07T19:15:40.233879
34033,000035.tar,000035,falha,0,2026-01-07T19:15:40.236511
34036,000035.tar,000035,falha,0,2026-01-07T19:15:40.319175
34034,000035.tar,000035,falha,0,2026-01-07T19:15:40.323517
34035,000035.tar,000035,falha,0,2026-01-07T19:15:40.357149
34039,000035.tar,000035,falha,0,2026-01-07T19:15:55.518787
34037,000035.tar,000035,falha,0,2026-01-07T19:15:55.551418
34040,000035.tar,000035,falha,0,2026-01-07T19:15:55.593864
34038,000035.tar,000035,falha,0,2026-01-07T19:15:55.604989
34041,000035.tar,000035,falha,0,2026-01-07T19:15:55.687548
34042,000035.tar,000035,falha,0,2026-01-07T19:15:55.701919
34044,000035.tar,000035,falha,0,2026-01-07T19:16:10.794063
34043,000035.tar,000035,falha,0,2026-01-07T19:16:10.799940
34045,000035.tar,000035,falha,0,2026-01-07T19:16:10.879810
34046,000035.tar,000035,falha,0,2026-01-07T19:16:10.883382
34048,000035.tar,000035,falha,0,2026-01-07T19:16:10.975176
34047,000035.tar,000035,falha,0,2026-01-07T19:16:10.981079
34049,000035.tar,000035,falha,0,2026-01-07T19:16:26.078360
34050,000035.tar,000035,falha,0,2026-01-07T19:16:26.089834
34052,000035.tar,000035,falha,0,2026-01-07T19:16:26.164301
34051,000035.tar,000035,falha,0,2026-01-07T19:16:26.219236
34053,000035.tar,000035,falha,0,2026-01-07T19:16:26.283174
34054,000035.tar,000035,falha,0,2026-01-07T19:16:26.352132
34055,000035.tar,000035,falha,0,2026-01-07T19:16:41.372632
34056,000035.tar,000035,falha,0,2026-01-07T19:16:41.453334
34057,000035.tar,000035,falha,0,2026-01-07T19:16:41.502275
34059,000035.tar,000035,falha,0,2026-01-07T19:16:41.528668
34058,000035.tar,000035,falha,0,2026-01-07T19:16:41.536970
34060,000035.tar,000035,falha,0,2026-01-07T19:16:41.811226
34061,000035.tar,000035,falha,0,2026-01-07T19:16:56.712248
34063,000035.tar,000035,falha,0,2026-01-07T19:16:56.803374
34062,000035.tar,000035,falha,0,2026-01-07T19:16:56.826136
34064,000035.tar,000035,falha,0,2026-01-07T19:16:56.832092
34065,000035.tar,000035,falha,0,2026-01-07T19:16:56.851106
34066,000035.tar,000035,falha,0,2026-01-07T19:16:57.078433
34067,000035.tar,000035,falha,0,2026-01-07T19:17:12.064187
34068,000035.tar,000035,falha,0,2026-01-07T19:17:12.067533
34069,000035.tar,000035,falha,0,2026-01-07T19:17:12.101551
34071,000035.tar,000035,falha,0,2026-01-07T19:17:12.143812
